回测开始,回测结束,P1_上轨偏移(%),P2_下轨偏移(%),负乖离要求(<-%),绝对盈亏(元),总收益率(%),总交易笔数,胜率(%)
2026-01-01,2026-4-12,9.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,6.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,4.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,19.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,4.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,17.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,9.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,13.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,6.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,4.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,9.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,10.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,16.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,19.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,20.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,19.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,13.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,8.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,17.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,17.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,16.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,8.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,16.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,6.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,16.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,6.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,8.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,7.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,7.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,12.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,10.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,12.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,15.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,7.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,14.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,5.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,18.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,14.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,4.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,11.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,5.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,5.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,10.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,12.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,18.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,12.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,18.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,10.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,14.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,7.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,5.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,20.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,15.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,18.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,14.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,9.0,16.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,15.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,11.0,15.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,15.0,13.0,16.0,74434.0,7.44,1,0.0
2026-01-01,2026-4-12,12.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,11.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,15.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,11.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,12.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,14.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,16.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,13.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,14.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,20.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,15.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,14.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,16.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,13.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,16.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,11.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,17.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,10.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,12.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,20.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,13.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,17.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,18.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,18.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,20.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,19.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,18.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,10.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,17.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,15.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,19.0,15.0,7.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,10.0,15.0,8.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,19.0,15.0,9.0,73875.0,7.39,4,0.0
2026-01-01,2026-4-12,4.0,5.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,6.0,9.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,5.0,7.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,7.0,9.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,6.0,6.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,5.0,8.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,6.0,7.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,7.0,5.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,5.0,9.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,7.0,6.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,4.0,7.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,4.0,9.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,6.0,5.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,5.0,5.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,7.0,8.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,4.0,8.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,4.0,6.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,7.0,7.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,5.0,6.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,6.0,8.0,15.0,73837.0,7.38,5,20.0
2026-01-01,2026-4-12,6.0,13.0,13.0,71856.0,7.19,8,25.0
2026-01-01,2026-4-12,5.0,13.0,13.0,71856.0,7.19,8,25.0
2026-01-01,2026-4-12,6.0,13.0,13.0,71856.0,7.19,8,25.0
2026-01-01,2026-4-12,7.0,13.0,13.0,71856.0,7.19,8,25.0
2026-01-01,2026-4-12,4.0,13.0,13.0,71856.0,7.19,8,25.0
2026-01-01,2026-4-12,7.0,13.0,13.0,71856.0,7.19,8,25.0
2026-01-01,2026-4-12,5.0,13.0,13.0,71856.0,7.19,8,25.0
2026-01-01,2026-4-12,4.0,13.0,13.0,71856.0,7.19,8,25.0
2026-01-01,2026-4-12,9.0,13.0,12.0,71670.0,7.17,7,14.29
2026-01-01,2026-4-12,8.0,13.0,12.0,71670.0,7.17,7,14.29
2026-01-01,2026-4-12,8.0,13.0,12.0,71670.0,7.17,7,14.29
2026-01-01,2026-4-12,9.0,13.0,12.0,71670.0,7.17,7,14.29
2026-01-01,2026-4-12,19.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,12.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,14.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,15.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,10.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,20.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,17.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,16.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,18.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,11.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,13.0,12.0,8.0,71518.0,7.15,12,0.0
2026-01-01,2026-4-12,20.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,12.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,12.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,17.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,20.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,13.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,14.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,17.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,13.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,18.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,19.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,15.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,18.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,11.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,10.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,16.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,19.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,11.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,10.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,15.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,14.0,11.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,16.0,12.0,13.0,69410.0,6.94,8,0.0
2026-01-01,2026-4-12,6.0,15.0,11.0,69189.0,6.92,7,28.57
2026-01-01,2026-4-12,5.0,15.0,11.0,69189.0,6.92,7,28.57
2026-01-01,2026-4-12,7.0,15.0,11.0,69189.0,6.92,7,28.57
2026-01-01,2026-4-12,6.0,15.0,10.0,69189.0,6.92,7,28.57
2026-01-01,2026-4-12,4.0,15.0,10.0,69189.0,6.92,7,28.57
2026-01-01,2026-4-12,7.0,15.0,10.0,69189.0,6.92,7,28.57
2026-01-01,2026-4-12,5.0,15.0,10.0,69189.0,6.92,7,28.57
2026-01-01,2026-4-12,4.0,15.0,11.0,69189.0,6.92,7,28.57
2026-01-01,2026-4-12,8.0,12.0,12.0,67609.0,6.76,10,10.0
2026-01-01,2026-4-12,9.0,12.0,12.0,67609.0,6.76,10,10.0
2026-01-01,2026-4-12,7.0,12.0,7.0,67525.0,6.75,23,13.04
2026-01-01,2026-4-12,7.0,12.0,5.0,67525.0,6.75,23,13.04
2026-01-01,2026-4-12,7.0,12.0,4.0,67525.0,6.75,23,13.04
2026-01-01,2026-4-12,7.0,12.0,6.0,67525.0,6.75,23,13.04
2026-01-01,2026-4-12,20.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,4.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,6.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,10.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,14.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,20.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,14.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,17.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,6.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,17.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,14.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,5.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,17.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,6.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,9.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,17.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,14.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,10.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,14.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,17.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,17.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,10.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,5.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,9.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,9.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,6.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,14.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,14.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,4.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,10.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,6.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,10.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,9.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,10.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,20.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,4.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,10.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,17.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,6.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,6.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,14.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,6.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,4.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,19.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,18.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,13.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,18.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,7.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,4.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,8.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,19.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,19.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,15.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,20.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,8.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,7.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,18.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,19.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,16.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,18.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,18.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,5.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,7.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,13.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,19.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,18.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,15.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,13.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,15.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,16.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,5.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,13.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,11.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,15.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,18.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,19.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,8.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,19.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,7.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,8.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,5.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,12.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,20.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,12.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,10.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,12.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,12.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,12.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,5.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,5.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,20.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,12.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,8.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,7.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,12.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,18.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,12.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,16.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,16.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,8.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,16.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,7.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,16.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,7.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,8.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,4.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,7.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,4.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,8.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,19.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,11.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,17.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,13.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,16.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,15.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,11.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,13.0,11.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,20.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,11.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,11.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,9.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,5.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,13.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,13.0,10.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,11.0,6.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,15.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,20.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,9.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,4.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,11.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,9.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,15.0,7.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,11.0,9.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,16.0,12.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,15.0,8.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,9.0,5.0,16.0,67404.0,6.74,2,0.0
2026-01-01,2026-4-12,18.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,17.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,5.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,19.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,9.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,16.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,10.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,20.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,8.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,16.0,67207.0,6.72,1,0.0
2026-01-01,2026-4-12,13.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,17.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,16.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,11.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,14.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,15.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,12.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,19.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,10.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,20.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,18.0,10.0,13.0,67010.0,6.7,9,0.0
2026-01-01,2026-4-12,7.0,15.0,6.0,64695.0,6.47,8,25.0
2026-01-01,2026-4-12,7.0,15.0,5.0,64695.0,6.47,8,25.0
2026-01-01,2026-4-12,7.0,15.0,4.0,64695.0,6.47,8,25.0
2026-01-01,2026-4-12,8.0,15.0,11.0,63624.0,6.36,6,16.67
